x,y,geometry,k_rechov,t_rechov,english_name
34.774198,32.077732,POINT (34.774198 32.077732),85,בר כוכבא,BAR KOCHVA
34.787185,32.118599,POINT (34.787185 32.118599),2222,ארצי יצחק,ARTZI ITZHAK
34.792771,32.060891,POINT (34.792771 32.060891),749,שער הגיא,SHA'AR HAGAI
34.782057,32.048941,POINT (34.782057 32.048941),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.835616,32.114521,POINT (34.835616 32.114521),911,הראל,HAR'EL
34.779079,32.080038,POINT (34.779079 32.080038),311,מגידו,MEGIDDO
34.786551,32.115109,POINT (34.786551 32.115109),2106,אשכול לוי,LEVI ESHKOL
34.798091,32.128051,POINT (34.798091 32.128051),2141,בן יוסף שלמה,BEN YOSEF
34.772694,32.092626,POINT (34.772694 32.092626),27,הירקון,HAYARKON
34.780164,32.051696,POINT (34.780164 32.051696),375,יון מצולה,YEVEN METSULA
34.751286,32.054057,POINT (34.751286 32.054057),0,0,UKNOWN
34.752288,32.042772,POINT (34.752288 32.042772),0,0,UKNOWN
34.817398,32.108817,POINT (34.817398 32.108817),975,975,975
34.771062,32.070708,POINT (34.771062 32.070708),60,יוחנן הסנדלר,YOHANAN HASANDLAR
34.764745,32.048319,POINT (34.764745 32.048319),3245,אור החיים,OR HAHAYIM
34.775465,32.057146,POINT (34.775465 32.057146),400,הר ציון,HAR TSIYON
34.801542,32.117992,POINT (34.801542 32.117992),964,קלצ'קין,KLATZKIN
34.781515,32.080274,POINT (34.781515 32.080274),481,דוד המלך,DAVID HAMELLECH
34.772992,32.045204,POINT (34.772992 32.045204),3000,בן צבי,BEN ZVI
34.778386,32.078204,POINT (34.778386 32.078204),96,פרישמן,FRISHMAN
34.793723,32.064023,POINT (34.793723 32.064023),637,יד לבנים,YAD LABANIM
34.781086,32.101853,POINT (34.781086 32.101853),496,אבן גבירול,IBN GVIROL
34.768042,32.043623,POINT (34.768042 32.043623),3000,בן צבי,BEN ZVI
34.788964,32.04649,POINT (34.788964 32.04649),3672,חירותנו,HERUTENU
34.770936,32.065245,POINT (34.770936 32.065245),364,הר סיני,HAR SINAI
34.80698,32.0573,POINT (34.80698 32.0573),635,לה גוארדיה,LA-GUARDIA
34.814925,32.113019,POINT (34.814925 32.113019),806,מבצע קדש,MIVZA KADESH
34.790029,32.103649,POINT (34.790029 32.103649),2106,אשכול לוי,LEVI ESHKOL
34.828698,32.117226,POINT (34.828698 32.117226),875,רביבים,REVIVIM
34.7738,32.062012,POINT (34.7738 32.062012),8,רוטשילד,ROTHSHILD
34.775614,32.089907,POINT (34.775614 32.089907),194,ז'בוטינסקי,JABOTINSKY
34.770912,32.087012,POINT (34.770912 32.087012),1241,פרי אליעזר,ELIEZER PERI
34.753399,32.055416,POINT (34.753399 32.055416),0,0,UKNOWN
34.768649,32.045472,POINT (34.768649 32.045472),2,הרצל,HERZL
34.760726,32.054118,POINT (34.760726 32.054118),3349,הגמנסיה העברית,HAGIMNASYA HA'IVRIT
34.825312,32.110049,POINT (34.825312 32.110049),827,קהילת יאסי,KEHILAT YASSI
34.805359,32.102653,POINT (34.805359 32.102653),2056,שבט יוסף,SHEVET YOSEF
34.794996,32.075628,POINT (34.794996 32.075628),644,אלון יגאל,YIG'AL ALLON
34.76632,32.06514,POINT (34.76632 32.06514),453,"איל""ן",ILAN
34.797376,32.106878,POINT (34.797376 32.106878),998,סלואדור,SALVADOR
34.763976,32.065975,POINT (34.763976 32.065975),453,"איל""ן",ILAN
34.769722,32.08619,POINT (34.769722 32.08619),1241,פרי אליעזר,ELIEZER PERI
34.789837,32.104265,POINT (34.789837 32.104265),2106,אשכול לוי,LEVI ESHKOL
34.832307,32.121721,POINT (34.832307 32.121721),887,בת יפתח,BAT YIFTACH
34.803713,32.110613,POINT (34.803713 32.110613),2057,שבט שמעון,SHEVET SHIM'ON
34.785463,32.054366,POINT (34.785463 32.054366),625,החותרים,HACHOTRIM
34.780932,32.068619,POINT (34.780932 32.068619),476,קרליבך,KARLIBACH
34.794761,32.092506,POINT (34.794761 32.092506),800,נמיר מרדכי,NAMIR
34.80294,32.095736,POINT (34.80294 32.095736),1224,עוזיאל,USIEL
34.771812,32.065874,POINT (34.771812 32.065874),364,הר סיני,HAR SINAI
34.763318,32.061138,POINT (34.763318 32.061138),3358,אולשן יצחק,OLSHAN YITZHAK
34.753724,32.054583,POINT (34.753724 32.054583),0,0,UKNOWN
34.776999,32.103061,POINT (34.776999 32.103061),496,אבן גבירול,IBN GVIROL
34.799183,32.044045,POINT (34.799183 32.044045),4150,בושם,BOSEM
34.813658,32.049638,POINT (34.813658 32.049638),4195,ליבנה אליעזר,LIVNEH
34.750339,32.050542,POINT (34.750339 32.050542),0,0,UKNOWN
34.767091,32.078229,POINT (34.767091 32.078229),27,הירקון,HAYARKON
34.775353,32.100976,POINT (34.775353 32.100976),203,התערוכה,HATARUCHA
34.757236,32.047967,POINT (34.757236 32.047967),3245,אור החיים,OR HAHAYIM
34.751114,32.053814,POINT (34.751114 32.053814),0,0,UKNOWN
34.782713,32.072042,POINT (34.782713 32.072042),496,אבן גבירול,IBN GVIROL
34.780092,32.062388,POINT (34.780092 32.062388),54,בגין מנחם,BEGIN MENAHEM
34.788228,32.050824,POINT (34.788228 32.050824),4017,התקוה,HATIKVA
34.79183,32.061936,POINT (34.79183 32.061936),637,יד לבנים,YAD LABANIM
34.777526,32.099107,POINT (34.777526 32.099107),203,התערוכה,HATARUCHA
34.798827,32.054553,POINT (34.798827 32.054553),1010,בית אורן,BEYT OREN
34.775726,32.076763,POINT (34.775726 32.076763),353,עין חרוד,EYN HAROD
34.800534,32.11132,POINT (34.800534 32.11132),990,צמחי היהודים,TSIMHEY HAYEHUDIM
34.795954,32.09134,POINT (34.795954 32.09134),451,הרב גורן שלמה,RABBI SHLOMO GOREN
34.771889,32.078064,POINT (34.771889 32.078064),316,לוריא,LURIE
34.77732,32.075206,POINT (34.77732 32.075206),347,שפירא צבי הרמן,SHAPIRA HERMAN
34.816418,32.109494,POINT (34.816418 32.109494),975,975,975
34.780232,32.051267,POINT (34.780232 32.051267),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.775509,32.052674,POINT (34.775509 32.052674),3786,התנופה,HATNUPHA
34.816172,32.123151,POINT (34.816172 32.123151),852,מסקין אהרון,MESKIN
34.755576,32.040413,POINT (34.755576 32.040413),3245,אור החיים,OR HAHAYIM
34.805443,32.120667,POINT (34.805443 32.120667),945,אפקים,OFAKIN
34.773817,32.060382,POINT (34.773817 32.060382),35,לוינסקי,ELHANAN EIB LEVINSKY
34.782116,32.054048,POINT (34.782116 32.054048),375,יון מצולה,YEVEN METSULA
34.800281,32.055581,POINT (34.800281 32.055581),635,לה גוארדיה,LA-GUARDIA
34.763396,32.053976,POINT (34.763396 32.053976),3358,אולשן יצחק,OLSHAN YITZHAK
34.76679,32.047375,POINT (34.76679 32.047375),2,הרצל,HERZL
34.803971,32.051627,POINT (34.803971 32.051627),4082,מנחם מדמון,MENAHEM MADMON
34.779908,32.044806,POINT (34.779908 32.044806),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.773871,32.078274,POINT (34.773871 32.078274),324,אסתר המלכה,ESTHER HAMALKA
34.802991,32.059354,POINT (34.802991 32.059354),635,לה גוארדיה,LA-GUARDIA
34.799963,32.124004,POINT (34.799963 32.124004),2201,אחימאיר אבא,ABA AHIMEIR
34.815925,32.112551,POINT (34.815925 32.112551),801,בני אפרים,BNEY EFRAYIM
34.766975,32.073243,POINT (34.766975 32.073243),88,פינסקר,PINSKER
34.788648,32.073503,POINT (34.788648 32.073503),54,בגין מנחם,BEGIN MENAHEM
34.778447,32.081277,POINT (34.778447 32.081277),273,"יל""ג",SIMTAT YELAG
34.815637,32.12348,POINT (34.815637 32.12348),852,מסקין אהרון,MESKIN
34.796258,32.04836,POINT (34.796258 32.04836),3689,מלקוש,MALKOSH
34.793944,32.092564,POINT (34.793944 32.092564),800,נמיר מרדכי,NAMIR
34.785705,32.087604,POINT (34.785705 32.087604),194,ז'בוטינסקי,JABOTINSKY
34.787047,32.078399,POINT (34.787047 32.078399),458,זיו רבקה,ZIV
34.768903,32.061259,POINT (34.768903 32.061259),3374,אברבנאל,ABARVANEL
34.800598,32.097369,POINT (34.800598 32.097369),1250,קוסובסקי,KOSOVSKY
34.830845,32.119365,POINT (34.830845 32.119365),875,רביבים,REVIVIM
34.823688,32.124475,POINT (34.823688 32.124475),2003,"יוגב כרמי ד""ר",YOGEV KARMI DR.
34.821034,32.118337,POINT (34.821034 32.118337),805,שלונסקי אברהם,SHLONSKY
34.784338,32.070059,POINT (34.784338 32.070059),476,קרליבך,KARLIBACH
34.795572,32.120387,POINT (34.795572 32.120387),2076,יהודה הנשיא,YEHUDA HANASI
34.821723,32.106258,POINT (34.821723 32.106258),2165,קיציס יוסף,KIZIS
34.790019,32.051174,POINT (34.790019 32.051174),4017,התקוה,HATIKVA
34.801911,32.055126,POINT (34.801911 32.055126),635,לה גוארדיה,LA-GUARDIA
34.767554,32.04243,POINT (34.767554 32.04243),3710,קורקידי,QURQIDI
34.800867,32.046609,POINT (34.800867 32.046609),4150,בושם,BOSEM
34.834389,32.121758,POINT (34.834389 32.121758),842,"צה""ל",TSAHAL
34.803151,32.045947,POINT (34.803151 32.045947),4186,בירנית,BIRANITH
34.796824,32.125892,POINT (34.796824 32.125892),2141,בן יוסף שלמה,BEN YOSEF
34.781538,32.062891,POINT (34.781538 32.062891),54,בגין מנחם,BEGIN MENAHEM
34.767582,32.069751,POINT (34.767582 32.069751),14,"מזא""ה",MAZEH
34.816471,32.109887,POINT (34.816471 32.109887),975,975,975
34.82583,32.109127,POINT (34.82583 32.109127),824,קהילת צ'רנוביץ,KEHILLAT CHERNOVITZ
34.788664,32.049661,POINT (34.788664 32.049661),4017,התקוה,HATIKVA
34.764812,32.040599,POINT (34.764812 32.040599),3710,קורקידי,QURQIDI
34.770422,32.045255,POINT (34.770422 32.045255),3000,בן צבי,BEN ZVI
34.771309,32.052627,POINT (34.771309 32.052627),3786,התנופה,HATNUPHA
34.798508,32.054382,POINT (34.798508 32.054382),647,לוחמי גליפולי,LOHAME GALLIPOLI
34.812076,32.051647,POINT (34.812076 32.051647),4155,4155,4155
34.746518,32.042125,POINT (34.746518 32.042125),0,0,UKNOWN
34.753887,32.04647,POINT (34.753887 32.04647),0,0,UKNOWN
34.8153,32.121041,POINT (34.8153 32.121041),852,מסקין אהרון,MESKIN
34.801905,32.044839,POINT (34.801905 32.044839),4150,בושם,BOSEM
34.800482,32.049701,POINT (34.800482 32.049701),4082,מנחם מדמון,MENAHEM MADMON
34.764372,32.058027,POINT (34.764372 32.058027),3358,אולשן יצחק,OLSHAN YITZHAK
34.799518,32.114826,POINT (34.799518 32.114826),2024,בארט אהרון,BARTH
34.805569,32.063075,POINT (34.805569 32.063075),635,לה גוארדיה,LA-GUARDIA
34.786062,32.080792,POINT (34.786062 32.080792),481,דוד המלך,DAVID HAMELLECH
34.752664,32.049287,POINT (34.752664 32.049287),0,0,UKNOWN
34.782321,32.06713,POINT (34.782321 32.06713),1102,צקלג,TSIKLAG
34.754397,32.041387,POINT (34.754397 32.041387),3245,אור החיים,OR HAHAYIM
34.794245,32.129724,POINT (34.794245 32.129724),2141,בן יוסף שלמה,BEN YOSEF
34.77262,32.055695,POINT (34.77262 32.055695),35,לוינסקי,ELHANAN EIB LEVINSKY
34.809284,32.118036,POINT (34.809284 32.118036),961,"ש""י",SHAY
34.780967,32.041845,POINT (34.780967 32.041845),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.779917,32.071916,POINT (34.779917 32.071916),534,פולד ברכה,POLD
34.795827,32.096381,POINT (34.795827 32.096381),610,אונקלוס,ONKELOS
34.823783,32.106436,POINT (34.823783 32.106436),2130,שיטרית בכור,SHITREET
34.769475,32.07702,POINT (34.769475 32.07702),26,בוגרשוב,BOGRASHOV
34.786561,32.068492,POINT (34.786561 32.068492),54,בגין מנחם,BEGIN MENAHEM
34.774043,32.072473,POINT (34.774043 32.072473),26,בוגרשוב,BOGRASHOV
34.822259,32.11006,POINT (34.822259 32.11006),822,קהילת לבוב,QEHILAT LVOV
34.826249,32.127213,POINT (34.826249 32.127213),2003,"יוגב כרמי ד""ר",YOGEV KARMI DR.
34.794964,32.073442,POINT (34.794964 32.073442),644,אלון יגאל,YIG'AL ALLON
34.787041,32.087909,POINT (34.787041 32.087909),194,ז'בוטינסקי,JABOTINSKY
34.797121,32.057748,POINT (34.797121 32.057748),1010,בית אורן,BEYT OREN
34.767885,32.067875,POINT (34.767885 32.067875),453,"איל""ן",ILAN
34.788299,32.095669,POINT (34.788299 32.095669),491,שלומציון המלכה,SHLOMTZION
34.797084,32.120862,POINT (34.797084 32.120862),2077,רב אשי,RAV ASHI
34.792804,32.046846,POINT (34.792804 32.046846),4827,4827,4827
34.783296,32.093792,POINT (34.783296 32.093792),496,אבן גבירול,IBN GVIROL
34.797881,32.104401,POINT (34.797881 32.104401),941,לבנון חיים,LEBANON HAYIM
34.774641,32.040524,POINT (34.774641 32.040524),3000,בן צבי,BEN ZVI
34.776443,32.101882,POINT (34.776443 32.101882),203,התערוכה,HATARUCHA
34.752434,32.053132,POINT (34.752434 32.053132),0,0,UKNOWN
34.831988,32.119318,POINT (34.831988 32.119318),878,אמירים,AMIRIM
34.757355,32.049971,POINT (34.757355 32.049971),3349,הגמנסיה העברית,HAGIMNASYA HA'IVRIT
34.817289,32.106447,POINT (34.817289 32.106447),971,סומו יהודה,SUMO
34.780145,32.064465,POINT (34.780145 32.064465),1102,צקלג,TSIKLAG
34.800036,32.049878,POINT (34.800036 32.049878),4082,מנחם מדמון,MENAHEM MADMON
34.783174,32.070017,POINT (34.783174 32.070017),476,קרליבך,KARLIBACH
34.788162,32.078608,POINT (34.788162 32.078608),472,ויצמן,WEIZMAN
34.785174,32.085498,POINT (34.785174 32.085498),624,גבעת המורה,GIV'AT HAMOREH
34.773915,32.086334,POINT (34.773915 32.086334),285,"שי""ר",SHIR
34.792321,32.060999,POINT (34.792321 32.060999),637,יד לבנים,YAD LABANIM
34.767912,32.075277,POINT (34.767912 32.075277),26,בוגרשוב,BOGRASHOV
34.805707,32.117711,POINT (34.805707 32.117711),964,קלצ'קין,KLATZKIN
34.755739,32.040367,POINT (34.755739 32.040367),3245,אור החיים,OR HAHAYIM
34.777406,32.102265,POINT (34.777406 32.102265),496,אבן גבירול,IBN GVIROL
34.780568,32.04245,POINT (34.780568 32.04245),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.784309,32.087679,POINT (34.784309 32.087679),194,ז'בוטינסקי,JABOTINSKY
34.783514,32.051086,POINT (34.783514 32.051086),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.781182,32.078034,POINT (34.781182 32.078034),496,אבן גבירול,IBN GVIROL
34.784358,32.06666,POINT (34.784358 32.06666),1102,צקלג,TSIKLAG
34.764986,32.063924,POINT (34.764986 32.063924),453,"איל""ן",ILAN
34.763883,32.056914,POINT (34.763883 32.056914),3358,אולשן יצחק,OLSHAN YITZHAK
34.796486,32.066209,POINT (34.796486 32.066209),637,יד לבנים,YAD LABANIM
34.779581,32.098673,POINT (34.779581 32.098673),203,התערוכה,HATARUCHA
34.746298,32.044447,POINT (34.746298 32.044447),0,0,UKNOWN
34.784914,32.073028,POINT (34.784914 32.073028),445,קפלן אליעזר,KAPLAN
34.775833,32.06069,POINT (34.775833 32.06069),54,בגין מנחם,BEGIN MENAHEM
34.778107,32.067071,POINT (34.778107 32.067071),8,רוטשילד,ROTHSHILD
34.789606,32.103047,POINT (34.789606 32.103047),2106,אשכול לוי,LEVI ESHKOL
34.769069,32.065379,POINT (34.769069 32.065379),364,הר סיני,HAR SINAI
34.790599,32.055613,POINT (34.790599 32.055613),644,אלון יגאל,YIG'AL ALLON
34.788557,32.049761,POINT (34.788557 32.049761),4017,התקוה,HATIKVA
34.772071,32.093695,POINT (34.772071 32.093695),220,נחשון,NAHSHON
34.83451,32.108504,POINT (34.83451 32.108504),914,הגולן,HAGOLAN
34.818255,32.119903,POINT (34.818255 32.119903),810,מיזאן,MEYZAN
34.774685,32.046786,POINT (34.774685 32.046786),3786,התנופה,HATNUPHA
34.78865,32.047852,POINT (34.78865 32.047852),4017,התקוה,HATIKVA
34.772162,32.054406,POINT (34.772162 32.054406),3786,התנופה,HATNUPHA
34.831246,32.12138,POINT (34.831246 32.12138),887,בת יפתח,BAT YIFTACH
34.790412,32.073778,POINT (34.790412 32.073778),54,בגין מנחם,BEGIN MENAHEM
34.827074,32.108467,POINT (34.827074 32.108467),802,רוזן פנחס,ROSEN
34.800634,32.098704,POINT (34.800634 32.098704),1250,קוסובסקי,KOSOVSKY
34.752587,32.053104,POINT (34.752587 32.053104),0,0,UKNOWN
34.79108,32.046029,POINT (34.79108 32.046029),4827,4827,4827
34.778714,32.080397,POINT (34.778714 32.080397),311,מגידו,MEGIDDO
34.787126,32.059125,POINT (34.787126 32.059125),537,המעפילים,HAMA'APILIM
34.777552,32.070746,POINT (34.777552 32.070746),8,רוטשילד,ROTHSHILD
34.826218,32.115306,POINT (34.826218 32.115306),831,בנימין מטודלה,BINYAMIN MITODELO
34.783025,32.067951,POINT (34.783025 32.067951),1102,צקלג,TSIKLAG
34.805148,32.051103,POINT (34.805148 32.051103),4082,מנחם מדמון,MENAHEM MADMON
34.773466,32.057228,POINT (34.773466 32.057228),35,לוינסקי,ELHANAN EIB LEVINSKY
34.779072,32.073296,POINT (34.779072 32.073296),8,רוטשילד,ROTHSHILD
34.756666,32.054757,POINT (34.756666 32.054757),3349,הגמנסיה העברית,HAGIMNASYA HA'IVRIT
34.771034,32.064996,POINT (34.771034 32.064996),364,הר סיני,HAR SINAI
34.787619,32.088373,POINT (34.787619 32.088373),615,615,615
34.83116,32.111277,POINT (34.83116 32.111277),838,אשכנזי ישראל,ASHKENAZI ISRAEL
34.776705,32.044659,POINT (34.776705 32.044659),3786,התנופה,HATNUPHA
34.771534,32.06834,POINT (34.771534 32.06834),14,"מזא""ה",MAZEH
34.812357,32.049106,POINT (34.812357 32.049106),4195,ליבנה אליעזר,LIVNEH
34.764266,32.060962,POINT (34.764266 32.060962),3358,אולשן יצחק,OLSHAN YITZHAK
34.786453,32.091445,POINT (34.786453 32.091445),508,דה האז,DE-HAAS
34.794316,32.122114,POINT (34.794316 32.122114),2252,תמיר שמואל,TAMIR SHMUEL
34.761976,32.042177,POINT (34.761976 32.042177),3245,אור החיים,OR HAHAYIM
34.746369,32.042169,POINT (34.746369 32.042169),0,0,UKNOWN
34.801322,32.115376,POINT (34.801322 32.115376),941,לבנון חיים,LEBANON HAYIM
34.769335,32.052803,POINT (34.769335 32.052803),3786,התנופה,HATNUPHA
34.811609,32.047502,POINT (34.811609 32.047502),4225,קהילת ברזיל,BRAZIL COM
34.794361,32.129443,POINT (34.794361 32.129443),2141,בן יוסף שלמה,BEN YOSEF
34.779472,32.054618,POINT (34.779472 32.054618),375,יון מצולה,YEVEN METSULA
34.776534,32.050755,POINT (34.776534 32.050755),3786,התנופה,HATNUPHA
34.755363,32.046264,POINT (34.755363 32.046264),3245,אור החיים,OR HAHAYIM
34.778843,32.051608,POINT (34.778843 32.051608),375,יון מצולה,YEVEN METSULA
34.790582,32.091473,POINT (34.790582 32.091473),472,ויצמן,WEIZMAN
34.794077,32.087904,POINT (34.794077 32.087904),1095,אהבת ציון,AHAVAT TSIYON
34.780894,32.059823,POINT (34.780894 32.059823),400,הר ציון,HAR TSIYON
34.788331,32.088849,POINT (34.788331 32.088849),1190,ליפסקי לואי,LOUIS LIPSKY
34.756673,32.05527,POINT (34.756673 32.05527),3349,הגמנסיה העברית,HAGIMNASYA HA'IVRIT
34.812815,32.05139,POINT (34.812815 32.05139),4195,ליבנה אליעזר,LIVNEH
34.771484,32.067132,POINT (34.771484 32.067132),14,"מזא""ה",MAZEH
34.790107,32.098686,POINT (34.790107 32.098686),491,שלומציון המלכה,SHLOMTZION
34.791022,32.053342,POINT (34.791022 32.053342),4017,התקוה,HATIKVA
34.839094,32.115096,POINT (34.839094 32.115096),914,הגולן,HAGOLAN
34.760729,32.055293,POINT (34.760729 32.055293),3349,הגמנסיה העברית,HAGIMNASYA HA'IVRIT
34.766988,32.078287,POINT (34.766988 32.078287),27,הירקון,HAYARKON
34.819827,32.120724,POINT (34.819827 32.120724),801,בני אפרים,BNEY EFRAYIM
34.815031,32.116484,POINT (34.815031 32.116484),815,אוגרית,OGARIT
34.764359,32.063953,POINT (34.764359 32.063953),453,"איל""ן",ILAN
34.788065,32.094737,POINT (34.788065 32.094737),491,שלומציון המלכה,SHLOMTZION
34.778232,32.04338,POINT (34.778232 32.04338),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.798623,32.068614,POINT (34.798623 32.068614),700,נחלת יצחק,NAHALT YITZHAK
34.776117,32.049185,POINT (34.776117 32.049185),3786,התנופה,HATNUPHA
34.759282,32.060358,POINT (34.759282 32.060358),3358,אולשן יצחק,OLSHAN YITZHAK
